topicId,topicName,visibility,summaries
c0n162279ejt,Kirkleatham,TRUE,2
c90ek44g645t,Kirk Langley,TRUE,21
cjkm5xxn9j7t,Kirkland,TRUE,0
cwdnm99jg4jt,Kirkistown,TRUE,0
cxrlk11561dt,Kirk Ireton,TRUE,1
cerlz99ekygt,Kirkintilloch,TRUE,0
cr0me11d9w2t,Kirkinner,TRUE,0
cdd52pp7xjzt,Kirkhope,TRUE,1
c51z9eew4xnt,Kirkhill of Kennethmont,TRUE,0
c4y26wwjrxrt,Kirkhill,TRUE,0
c680y55mgx0t,Kirkheaton,TRUE,1
cmgm211ekn0t,Kirkheaton,TRUE,11
cn1mzpp95y6t,Kirkharle,TRUE,1
cy4ng11dr17t,Kirk Hammerton,TRUE,0
ck7rdppjkmdt,Kirkhamgate,TRUE,12
c7yjndd59x1t,Kirkham,TRUE,0
cllmr11n96yt,Kirkham,TRUE,0
c1kr6zzenxxt,Kirkgunzeon,TRUE,1
c279600z50pt,Kirk Ella,TRUE,33
cgmxjppk952t,Kirkcudbright,TRUE,0
c8zwnrr1dx5t,Kirkcowan,TRUE,0
cp29j11r801t,Kirkconnell,TRUE,0
c90ek44g6x8t,Kirkconnel,TRUE,0
cy4ng11dr60t,Kirkcolm,TRUE,4
cxrlk1156mxt,Kirkchrist,TRUE,1
c279600z5x7t,Kirkcambeck,TRUE,0
czm9g11zkn2t,Kirkcaldy,TRUE,1
cerlz99ek4gt,Kirkby Thore,TRUE,0
c51z9eew4jnt,Kirkby Stephen,TRUE,0
cdd52pp7xrzt,Kirkby Overblow,TRUE,8
c279600z52pt,Kirkby on Bain,TRUE,1
c0n162279xjt,Kirkbymoorside,TRUE,0
czm9g11zkykt,Kirkby Malzeard,TRUE,0
c0n162279pgt,Kirkby Mallory,TRUE,2
cjkm5xxn92mt,Kirkby Malham,TRUE,0
cwdnm99jgk0t,Kirkby Lonsdale,TRUE,0
c51z9eew4jlt,Kirkby in Ashfield,TRUE,8
cerlz99ek4zt,Kirkby Grindalythe,TRUE,0
cdd52pp7xrmt,Kirkby Fleetham,TRUE,0
cr0me11d9y6t,Kirkby,TRUE,7
c4y26wwjr0xt,Kirkburton,TRUE,11
cmgm211ekjjt,Kirkburn,TRUE,2
c680y55mgw5t,Kirkbuddo,TRUE,0
ck7rdppjkzyt,Kirkbride,TRUE,0
c0n1622792gt,Kirk Bramwith,TRUE,0
cn1mzpp95wlt,Kirkbean,TRUE,0
cgmxjppk96zt,Kirkandrews upon Eden,TRUE,7
czm9g11zk1kt,Kirdford,TRUE,0
cwdnm99jg90t,Kircubbin,TRUE,0
cerlz99ek9zt,Kirby Wiske,TRUE,1
cjkm5xxn947t,Kirkby Underwood,TRUE,2
c51z9eew4elt,Kirby Underdale,TRUE,0
cr0me11d916t,Kirby Sigston,TRUE,0
cdd52pp7xpmt,Kirby Muxloe,TRUE,22
c4y26wwjrwxt,Kirby Misperton,TRUE,1
cmgm211ek1jt,Kirby Knowle,TRUE,1
cn1mzpp95plt,Kirby Hill,TRUE,0
ck7rdppjkpyt,Kirby Cross,TRUE,0
c680y55mg55t,Kirby,TRUE,0
c7yjndd59drt,Kippings Cross,TRUE,2
cgmxjppk9pzt,Kippford,TRUE,1
cllmr11n91lt,Kippen,TRUE,0
c8zwnrr1dr0t,Kippax,TRUE,7
c1kr6zzenzwt,Kinver,TRUE,7
c90ek44g685t,Kintraw,TRUE,0
cxrlk11564dt,Kintradwell,TRUE,0
cy4ng11drm7t,Kintra,TRUE,0
c279600z58pt,Kintra,TRUE,0
c0n1622798gt,Kintour,TRUE,0
czm9g11zk6kt,Kintore,TRUE,1
cjkm5xxn96mt,Kinton,TRUE,0
cwdnm99jgr0t,Kintessack,TRUE,1
cerlz99ek5zt,Kintbury,TRUE,0
cmgm211ek7jt,Kinsham,TRUE,0
c4y26wwjr8xt,Kinross,TRUE,0
cn1mzpp95llt,Kinrara,TRUE,1
c680y55mgp5t,Kinoulton,TRUE,5
ck7rdppjknyt,Kinning Park,TRUE,24
cllmr11n9klt,Kinnerton,TRUE,0
c1kr6zzen8wt,Kinnersley,TRUE,1
cp29j11r8xrt,Kinnersley,TRUE,0
c8zwnrr1d80t,Kinnernie,TRUE,0
cxrlk1156xdt,Kinnerley,TRUE,0
cy4ng11drx7t,Kinnell,TRUE,0
c90ek44g625t,Kinneff,TRUE,0
c279600z5mpt,Kinnaird,TRUE,0
c0n162279ygt,Kinmuck,TRUE,1
cerlz99ekmzt,Kinmel,TRUE,2
c51z9eew4klt,Kinloss,TRUE,1
cdd52pp7x4mt,Kinlochteacuis,TRUE,0
cllmr11n9xlt,Kinloch Rannoch,TRUE,0
cr0me11d9x6t,Kinlochmore,TRUE,0
c4y26wwjrnxt,Kinlochmoidart,TRUE,0
c680y55mg75t,Kinlochleven,TRUE,0
cn1mzpp95xlt,Kinlocheil,TRUE,0
ck7rdppjkyyt,Kinlochbervie,TRUE,0
cxrlk1156zdt,Kinloch,TRUE,0
c1kr6zzen4wt,Kinloch,TRUE,0
c8zwnrr1dg0t,Kinloch,TRUE,0
c90ek44g6m5t,Kinlet,TRUE,0
cjkm5xxn9emt,Kingussie,TRUE,0
cdd52pp7x1mt,Kington,TRUE,0
c0n162279zgt,Kington,TRUE,0
cerlz99ek2zt,Kingthorpe,TRUE,0
c4y26wwjrmdt,Kings Worthy,TRUE,1
c279600z5jdt,Kingswood Warren,TRUE,2
cwdnm99jg2rt,Kingswood,TRUE,0
cjkm5xxn9ext,Kingswood,TRUE,0
c0n162279zpt,Kingswood,TRUE,35
czm9g11zkjnt,Kingswood,TRUE,2
cerlz99ek2mt,Kingswinford,TRUE,13
cdd52pp7x1dt,Kingswear,TRUE,1
cdd52pp7x8dt,Kings Walden,TRUE,10
cr0me11d9knt,Kingstown,TRUE,7
c0n1622714wt,Hull,TRUE,33
cmgm211ekr9t,Kingston Seymour,TRUE,3
cn1mzpp951et,Kingston on Soar,TRUE,5
ck7rdppjk71t,Kingston near Lewes,TRUE,0
c51z9eew455t,Kingstone,TRUE,0
cllmr11n9l7t,Kingston Bagpuize,TRUE,0
cjkm5xxn9kxt,Kingston,TRUE,0
c0n162279npt,Kingston,TRUE,3
c279600z57dt,Kingston,TRUE,2
cy4ng11dr49t,Kingston,TRUE,0
c680y55mg8mt,Kingston St Mary,TRUE,0
cxrlk1156r0t,Kingston,TRUE,2
c90ek44g60kt,Kingston,TRUE,2
cp29j11r82nt,Kingston,TRUE,0
c8zwnrr1dzwt,Kingston,TRUE,1
czm9g11zkmnt,Kingsthorpe,TRUE,10
cerlz99ekrmt,Kingsteignton,TRUE,2
c680y55mg4mt,Kings Sutton,TRUE,5
cn1mzpp950et,Kings Somborne,TRUE,0
c7yjndd59mwt,Kings Pyon,TRUE,0
ck7rdppjk91t,Kings Park,TRUE,24
cllmr11n927t,Kings Nympton,TRUE,0
cgmxjppk9g9t,Kings Norton,TRUE,4
c51z9eew415t,Kingsnorth,TRUE,2
cdd52pp7xddt,Kingsnorth,TRUE,2
c279600z5jpt,King’s Newton,TRUE,2
cr0me11d90nt,Kingsmuir,TRUE,0
c4y26wwjrydt,Kingsmill,TRUE,2
cdd52pp7xkdt,King's Lynn,TRUE,2
cn1mzpp95ret,Kingsley,TRUE,1
c680y55mgnmt,Kingsley,TRUE,1
cmgm211ekg9t,Kingsley,TRUE,1
c1kr6zzenwgt,Kings Langley,TRUE,5
ck7rdppjke1t,Kingsland,TRUE,2
cllmr11n957t,Kingskettle,TRUE,0
cgmxjppk9z9t,Kingskerswell,TRUE,5
c1kr6zzendgt,Kingshouse,TRUE,0
c8zwnrr1d7wt,Kingsgate,TRUE,3
cp29j11r8mnt,Kingsey,TRUE,0
c90ek44g6lkt,Kingseat,TRUE,7
czm9g11zk2nt,Kingsdown,TRUE,0
cy4ng11drp9t,Kingsdown,TRUE,0
cxrlk115680t,Kingsdon,TRUE,0
c279600z5rdt,Kingscote,TRUE,3
c90ek44g6nkt,Kings Cliffe,TRUE,0
c0n1622795pt,Kingsclere,TRUE,0
cjkm5xxn9wxt,Kingsbury Episcopi,TRUE,0
cerlz99ekpmt,Kingsbury,TRUE,1
c51z9eew465t,Kingsburgh,TRUE,1
cxrlk1156n0t,Kings Bromley,TRUE,1
cmgm211ekd9t,Kingsbridge,TRUE,0
cr0me11d9j6t,Kinsbourne Green,TRUE,9
cr0me11d9nnt,Kingsbarns,TRUE,0
cy4ng11drk9t,Kinglassie,TRUE,0
c279600z5edt,Kinghorn,TRUE,1
czm9g11zk7nt,Kingholm Quay,TRUE,5
c0n162279jpt,Kingham,TRUE,3
cr0me11d95nt,Kingarth,TRUE,0
cerlz99ek7mt,Kinfauns,TRUE,4
c680y55mg9mt,Kineton,TRUE,1
c4y26wwjrddt,Kineton,TRUE,0
cmgm211ekz9t,Kincraig,TRUE,0
ck7rdppjkg1t,Kinclaven,TRUE,0
cn1mzpp952et,Kincardine O’Neil,TRUE,0
cllmr11n987t,Kincardine,TRUE,0
c7yjndd592wt,Kincardine,TRUE,0
cgmxjppk9r9t,Kinbuck,TRUE,1
c1kr6zzenmgt,Kinbrace,TRUE,0
c8zwnrr1d0wt,Kinawley,TRUE,0
cp29j11r8wnt,Kimpton,TRUE,8
c90ek44g6wkt,Kimmeridge,TRUE,0
c279600z5ndt,Kimbolton,TRUE,0
cxrlk115690t,Kimbolton,TRUE,2
cy4ng11dr29t,Kimberworth,TRUE,32
cjkm5xxn97xt,Kimberley,TRUE,10
czm9g11zk0nt,Kimberley,TRUE,0
c0n162279rpt,Kilwinning,TRUE,1
c51z9eew485t,Kilvington,TRUE,1
cerlz99ekwmt,Kilverstone,TRUE,0
cdd52pp7x0dt,Kilvaxter,TRUE,1
c279600z5nrt,Kilton,TRUE,0
cwdnm99jyj5t,Kilsyth,TRUE,1
cjkm5xxndnnt,Kilspindie,TRUE,0
c0n162279rrt,Kilskeery,TRUE,0
cerlz99edext,Kilsby,TRUE,0
c51z9eewpw0t,Kilry,TRUE,0
cdd52pp7g76t,Kilroot,TRUE,1
cr0me11dzd9t,Kilrenny,TRUE,0
c4y26wwjpjpt,Kilrea,TRUE,0
cmgm211e0emt,Kilraghts,TRUE,0
c680y55mkmzt,Kilpin,TRUE,1
cn1mzpp9j9zt,Kilpeck,TRUE,0
ck7rdppj2j4t,Kilpatrick,TRUE,0
cllmr11nznet,Kilournan,TRUE,0
cgmxjppkdk5t,Kilnwick,TRUE,0
c7yjndd5g54t,Kilnsey,TRUE,0
c1kr6zzegept,Kilnsea,TRUE,0
c8zwnrr1k1rt,Kilninver,TRUE,0
cp29j11rerzt,Kilninian,TRUE,0
c90ek44grg2t,Kilnhurst,TRUE,9
cy4ng11d8d4t,Kilmun,TRUE,1
c0n16227g7rt,Kilmuir,TRUE,0
czm9g11z8z7t,Kilmuir,TRUE,1
cjkm5xxnd0nt,Kilmuir,TRUE,6
c279600zgzrt,Kilmuir,TRUE,0
cwdnm99jy55t,Kilmote,TRUE,0
cr0me11dz79t,Kilmory,TRUE,0
c51z9eewpg0t,Kilmory,TRUE,0
cdd52pp7gw6t,Kilmory,TRUE,0
cerlz99edgxt,Kilmory,TRUE,0
c680y55mkezt,Kilmore,TRUE,0
cn1mzpp9jezt,Kilmore,TRUE,2
cmgm211e06mt,Kilmore,TRUE,0
c4y26wwjp9pt,Kilmore,TRUE,2
c7yjndd5g64t,Kilmorack,TRUE,0
ck7rdppj2x4t,Kilmoluag,TRUE,0
c1kr6zzeg2pt,Kilmington,TRUE,0
cllmr11nzwet,Kilmington,TRUE,1
cgmxjppkd15t,Kilmichael of Inverlussa,TRUE,0
c8zwnrr1k9rt,Kilmichael Glassary,TRUE,0
c90ek44gr52t,Kilmeston,TRUE,0
cxrlk115ywzt,Kilmersdon,TRUE,0
cy4ng11d8y4t,Kilmelfort,TRUE,0
c279600zgyrt,Kilmaurs,TRUE,2
czm9g11z857t,Kilmartin,TRUE,0
c0n16227gwrt,Kilmaron,TRUE,0
cjkm5xxnd1nt,Kilmarnock,TRUE,2
cwdnm99jyl5t,Kilmarie,TRUE,0
cerlz99edxxt,Kilmany,TRUE,0
cdd52pp7gn6t,Kilmaluag,TRUE,0
cr0me11dzg9t,Kilmacolm,TRUE,0
c4y26wwjp1pt,Killyleagh,TRUE,0
cmgm211e0wmt,Killylea,TRUE,2
c680y55mkjzt,Killycolpy,TRUE,0
cn1mzpp9j7zt,Killybane,TRUE,0
ck7rdppj214t,Killure,TRUE,0
c7yjndd5g74t,Killunaig,TRUE,0
cllmr11nzjet,Killowen,TRUE,0
cgmxjppkd45t,Killough,TRUE,0
c1kr6zzeg9pt,Killingworth,TRUE,19
c8zwnrr1k2rt,Killingbeck,TRUE,23
cp29j11re7zt,Killinchy,TRUE,0
cxrlk115ydzt,Killinallan,TRUE,0
c90ek44grz2t,Killin,TRUE,0
cy4ng11d8e4t,Killilan,TRUE,0
c0n16227gdrt,Killichronan,TRUE,0
cjkm5xxndznt,Killichonan,TRUE,0
cwdnm99jye5t,Killeter,TRUE,0
cerlz99ed0xt,Killen,TRUE,0
c51z9eewp00t,Killearn,TRUE,0
cdd52pp7gz6t,Killean,TRUE,0
cr0me11dz89t,Killeague,TRUE,0
c4y26wwjpzpt,Killead,TRUE,1
c680y55mk1zt,Killay,TRUE,17
cmgm211e0ymt,Killaney,TRUE,0
cn1mzpp9jnzt,Killamarsh,TRUE,1
c7yjndd5gw4t,Killaloo,TRUE,0
ck7rdppj204t,Kilkhampton,TRUE,0
cllmr11nz4et,Kilkerran,TRUE,0
c1kr6zzegypt,Kilkenneth,TRUE,0
c8zwnrr1kert,Kilkeel,TRUE,0
cp29j11regzt,Kilham,TRUE,2
cxrlk115y7zt,Kilgetty,TRUE,0
c90ek44gr72t,Kilfinnan,TRUE,1
cy4ng11d874t,Kilfinchen,TRUE,0
c279600zg1rt,Kilfinan,TRUE,1
czm9g11z8l7t,Kildwick,TRUE,5
c0n16227gmrt,Kildrummy,TRUE,0
cjkm5xxndynt,Kildonnan,TRUE,0
cwdnm99jy75t,Kildonan,TRUE,0
c51z9eewp70t,Kildonan,TRUE,0
cerlz99ednxt,Kildalloig,TRUE,0
cdd52pp7g66t,Kildale,TRUE,0
c279600zgp5t,Kilcreggan,TRUE,4
czm9g11z8r8t,Kilcoo,TRUE,0
c0n16227g41t,Kilconquhar,TRUE,0
cjkm5xxndygt,Kilclief,TRUE,0
cwdnm99jy7mt,Kilchrenan,TRUE,0
cerlz99ednjt,Kilchoman,TRUE,0
c51z9eewp7dt,Kilchoan,TRUE,0
cr0me11dz2wt,Kilchiaran,TRUE,0
cdd52pp7g69t,Kilcheran,TRUE,0
cmgm211e0p1t,Kilchenzie,TRUE,0
c680y55mk2pt,Kilchattan,TRUE,0
c4y26wwjp70t,Kilchattan,TRUE,0
cn1mzpp9jkxt,Kilby,TRUE,4
cgmxjppkdlgt,Kilburn,TRUE,1
c7yjndd5gzyt,Kilburn,TRUE,8
cllmr11nz75t,Kilbride,TRUE,0
c1kr6zzeg1mt,Kilbride,TRUE,0
c90ek44gr6zt,Kilbrandon,TRUE,0
cp29j11re8dt,Kilbirnie,TRUE,0
cxrlk115y67t,Kilbarchan,TRUE,6
c279600zg55t,Kidwelly,TRUE,0
czm9g11z8k8t,Kidsgrove,TRUE,4
cjkm5xxnd9gt,Kidlington,TRUE,2
cwdnm99jygmt,Kiddington,TRUE,1
cerlz99edkjt,Kidderminster,TRUE,3
c51z9eewp4dt,Kiddemore Green,TRUE,0
cdd52pp7gx9t,Kidbrooke,TRUE,15
cr0me11dz9wt,Kibworth Harcourt,TRUE,2
ck7rdppj2k5t,Key Street,TRUE,0
c4y26wwjpr0t,Keyston,TRUE,0
cmgm211e0k1t,Keysoe,TRUE,0
c680y55mkgpt,Keynsham,TRUE,3
cn1mzpp9j5xt,Keyingham,TRUE,0
c7yjndd5g9yt,Kexby,TRUE,1
c1kr6zzegnmt,Kew Green,TRUE,11
c8zwnrr1kk1t,Kew Gardens,TRUE,11
cp29j11reedt,Kew,TRUE,11
c90ek44grrzt,Ketton,TRUE,0
c279600zgg5t,Kettlewell,TRUE,0
cxrlk115yy7t,Kettletoft,TRUE,0
cy4ng11d88lt,Kettlethorpe,TRUE,1
czm9g11z888t,Kettlestone,TRUE,0
cjkm5xxnddgt,Kettleburgh,TRUE,0
cwdnm99jyymt,Ketteringham,TRUE,2
cerlz99eddjt,Kettering,TRUE,2
c51z9eewppdt,Ketley,TRUE,8
cr0me11dzzwt,Keswick,TRUE,0
cdd52pp7gg9t,Keswick,TRUE,10
cmgm211e001t,Keston,TRUE,1
c4y26wwjpp0t,Kessock,TRUE,6
c680y55mkkpt,Kessingland,TRUE,0
cn1mzpp9jjxt,Kesh,TRUE,0
c7yjndd5ggyt,Kershopefoot,TRUE,0
cllmr11nzz5t,Kersey,TRUE,1
cgmxjppkddgt,Kersall,TRUE,2
c1kr6zzeggmt,Kerrysdale,TRUE,0
c8zwnrr1kw1t,Kerry,TRUE,0
cp29j11re9dt,Kerne Bridge,TRUE,1
c90ek44grezt,Keresley,TRUE,27
cxrlk115yl7t,Kepwick,TRUE,0
cy4ng11d8nlt,Kepculloch,TRUE,0
c279600zg95t,Keoldale,TRUE,0
czm9g11z898t,Kenyon,TRUE,5
cjkm5xxndmgt,Kenwyn,TRUE,2
c0n16227g11t,Kents Bank,TRUE,1
cwdnm99jynmt,Kentra,TRUE,0
cr0me11dzmwt,Kenton,TRUE,24
cdd52pp7g59t,Kenton,TRUE,0
c51z9eewpzdt,Kenton,TRUE,6
cerlz99edljt,Kenton,TRUE,1
cmgm211e0m1t,Kentmere,TRUE,0
c680y55mk0pt,Kentisbury,TRUE,0
ck7rdppj2r5t,Kentisbeare,TRUE,0
cn1mzpp9jmxt,Kentford,TRUE,3
c7yjndd5gjyt,Kentchurch,TRUE,0
cllmr11nzm5t,Kentallen,TRUE,0
cgmxjppkdxgt,Kensworth,TRUE,10
c8zwnrr1kj1t,Kensington,TRUE,93
cy4ng11d8wlt,Kennoway,TRUE,0
cp29j11rendt,Kennington,TRUE,2
c279600zgk5t,Kenninghall,TRUE,0
czm9g11z8e8t,Kennett,TRUE,3
cerlz99ed6jt,Kennet,TRUE,0
cwdnm99jy0mt,Kennerleigh,TRUE,0
cjkm5xxndggt,Kenn,TRUE,4
c279600zgkxt,Kenmore,TRUE,0
czm9g11z8eyt,Kenmore,TRUE,0
cdd52pp7gl9t,Kenmore,TRUE,0
cjkm5xxndg6t,Kenley,TRUE,0
c0n16227gk2t,Kenley,TRUE,3
cwdnm99jy0xt,Kenilworth,TRUE,28
cerlz99ed62t,Kenfig Hill,TRUE,13
cdd52pp7gl8t,Kenfig,TRUE,1
c51z9eewp21t,Kendal,TRUE,1
cmgm211e02et,Kencot,TRUE,2
c680y55mkyet,Kemsing,TRUE,3
cn1mzpp9jz7t,Kempston,TRUE,2
ck7rdppj2d0t,Kempsford,TRUE,2
c7yjndd5gnzt,Kempsey,TRUE,8
cgmxjppkdjdt,Kempley,TRUE,2
c8zwnrr1knjt,Kemnay,TRUE,1
cllmr11nzr9t,Kemeys Inferior,TRUE,1
c1kr6zzeg6rt,Kemble,TRUE,2
cp29j11rejjt,Kelvedon Hatch,TRUE,0
cxrlk115ykpt,Kelvedon,TRUE,0
cy4ng11d8g5t,Kelty,TRUE,0
c279600zg6xt,Kelton,TRUE,4
c0n16227g62t,Kelston,TRUE,2
czm9g11z8gyt,Kelstern,TRUE,0
cjkm5xxnd56t,Kelso,TRUE,1
cwdnm99jymxt,Kelshall,TRUE,0
c51z9eewp91t,Kelsall Hill,TRUE,1
cerlz99edz2t,Kelsall,TRUE,1
cdd52pp7g28t,Kelsale,TRUE,0
cr0me11dze5t,Kelmarsh,TRUE,1
c4y26wwjp6gt,Kelly,TRUE,0
cmgm211e0let,Kells,TRUE,0
ck7rdppj240t,Kelling,TRUE,1
c7yjndd5g1zt,Kellas,TRUE,0
c8zwnrr1kljt,Kelham,TRUE,5
c90ek44gr99t,Keld Houses,TRUE,0
cp29j11reljt,Keldhead,TRUE,1
cxrlk115y0pt,Keld,TRUE,0
c279600zglxt,Kelby,TRUE,1
cy4ng11d8j5t,Kelbrook,TRUE,0
c0n16227gl2t,Keithan,TRUE,2
czm9g11z8wyt,Keith,TRUE,0
c51z9eewpl1t,Keiss,TRUE,0
cerlz99edj2t,Keisley,TRUE,0
cwdnm99jyzxt,Keisby,TRUE,0
cdd52pp7gy8t,Keilour,TRUE,0
cr0me11dzl5t,Keillmore,TRUE,0
c207p54mlmvt,Keighley,TRUE,5
cmgm211e08et,Keig,TRUE,0
c4y26wwjplgt,Kegworth,TRUE,0
ck7rdppj280t,Keevil,TRUE,2
c7yjndd5g4zt,Keeran,TRUE,0
cn1mzpp9j87t,Keele,TRUE,16
c680y55mkret,Keelby,TRUE,0
cgmxjppkd8dt,Kedleston,TRUE,24
c1kr6zzegjrt,Kedington,TRUE,0
cp29j11repjt,Keddington,TRUE,0
c90ek44gr19t,Kearsney,TRUE,12
cy4ng11d895t,Kearsley,TRUE,11
c8zwnrr1kmjt,Kearney,TRUE,0
c279600zgwxt,Keady,TRUE,0
czm9g11z8pyt,Keadby,TRUE,5
c0n16227g02t,Kea,TRUE,2
cjkm5xxnd86t,Katesbridge,TRUE,0
cerlz99ed82t,Kames,TRUE,1
cr0me11dzp5t,Juniper Green,TRUE,17
cdd52pp7gm8t,Jordanstown,TRUE,0
c4y26wwjp5gt,Jordanston,TRUE,0
c51z9eewpd1t,Jordans,TRUE,0
cn1mzpp9jd7t,Joppa,TRUE,17
c680y55mk6et,Jonesborough,TRUE,0
cmgm211e05et,Johnstonebridge,TRUE,0
ck7rdppj2w0t,Johnstone,TRUE,6
c7yjndd5gpzt,Johnston,TRUE,1
cgmxjppkd2dt,Johnshaven,TRUE,0
cp29j11re4jt,Johnby,TRUE,0
cxrlk115yept,Jodrell Bank,TRUE,1
cllmr11nze9t,Jevington,TRUE,1
cy4ng11d855t,Jesmond,TRUE,23
c90ek44grp9t,Jerrettspuss,TRUE,0
czm9g11z8dyt,Jemimaville,TRUE,1
cjkm5xxndj6t,Jeffreyston,TRUE,0
c0n16227ge2t,Jedburgh,TRUE,0
czm9g11z8d0t,Jarrow,TRUE,8
c51z9eewpm1t,Janetstown,TRUE,0
cdd52pp7g98t,Jamestown,TRUE,0
c279600zgdet,Jamestown,TRUE,0
cjkm5xxnd40t,Jacobstowe,TRUE,1
cwdnm99jy4lt,Jacobstow,TRUE,0
cerlz99edy0t,Ixworth Thorpe,TRUE,7
c51z9eewpx7t,Ixworth,TRUE,7
c680y55mkxyt,Iwerne Minster,TRUE,0
cmgm211e0n4t,Iwerne Courtney,TRUE,0
cr0me11dzwzt,Iwade,TRUE,0
c4y26wwjpx2t,Ivychurch,TRUE,0
cn1mzpp9jygt,Ivybridge,TRUE,1
cllmr11nz66t,Ivinghoe,TRUE,1
c1kr6zzegxzt,Iver,TRUE,11
cgmxjppkd56t,Ivegill,TRUE,0
c90ek44grxmt,Itteringham,TRUE,1
cp29j11re0xt,Itchingfield,TRUE,0
cy4ng11d86pt,Itchen Abbas,TRUE,1
czm9g11z8n0t,Itchen,TRUE,16
c0n16227gp7t,Islip,TRUE,0
c279600zgxet,Islip,TRUE,2
cerlz99ed40t,Islington,TRUE,
cwdnm99jyklt,Isleworth,TRUE,9
c51z9eewpj7t,Isleornsay,TRUE,0
c4y26wwjp02t,Isle of Whithorn,TRUE,0
cr0me11dzyzt,Isleham,TRUE,3
c51z9eewpe7t,Isle Brewers,TRUE,0
cdd52pp7gpxt,Isham,TRUE,4
c4y26wwjpw2t,Isfield,TRUE,0
c680y55mk5yt,Irvinestown,TRUE,0
cmgm211e014t,Irvine,TRUE,0
ck7rdppj2p8t,Irthlingborough,TRUE,3
cllmr11nz16t,Irthington,TRUE,0
c7yjndd5gdpt,Ironbridge,TRUE,7
cgmxjppkdp6t,Iron Acton,TRUE,1
c1kr6zzegzzt,Irnham,TRUE,0
cp29j11re1xt,Irlam,TRUE,6
c8zwnrr1kr8t,Irish Town,TRUE,0
cxrlk115y1rt,Irish Omerbane,TRUE,0
cy4ng11d81pt,Ireton Wood,TRUE,3
c90ek44gr4mt,Ireleth,TRUE,0
c279600zg0et,Ireby,TRUE,0
czm9g11z810t,Irchester,TRUE,3
c0n16227g87t,Irby upon Humber,TRUE,0
cjkm5xxnd60t,Ipswich,TRUE,11
c51z9eewpy7t,Ipstones,TRUE,1
cwdnm99jyrlt,Ipsden,TRUE,1
cerlz99ed50t,St Ippolyts,TRUE,6
cdd52pp7gext,Ipplepen,TRUE,4
cr0me11dzjzt,Iping,TRUE,0
cmgm211e074t,Inworth,TRUE,0
c680y55mkpyt,Inverurie,TRUE,1
cn1mzpp9jlgt,Inverugie Mill,TRUE,2
ck7rdppj2n8t,Inversnaid,TRUE,0
c7yjndd5g8pt,Invershin,TRUE,0
cllmr11nzk6t,Invershiel,TRUE,0
c1kr6zzeg8zt,Inversanda,TRUE,0
c8zwnrr1k88t,Inverquharity,TRUE,0
cgmxjppkdy6t,Invernoaden,TRUE,0
cxrlk115y4rt,Inverness,TRUE,6
c90ek44gr8mt,Invernaver,TRUE,0
c279600zg8et,Invermoriston,TRUE,0
cy4ng11d8mpt,Invermearan,TRUE,0
cn1mzpp9j44t,Inver Mallie,TRUE,0
cwdnm99jyxlt,Inverlair,TRUE,0
c0n16227gy7t,Inverlaidnan,TRUE,1
cjkm5xxndl0t,Inverlael,TRUE,0
cerlz99edm0t,Inverkirkaig,TRUE,0
c279600zgmgt,Inverkip,TRUE,1
c51z9eewpk7t,Inverkeithny,TRUE,0
cdd52pp7g4xt,Inverkeithing,TRUE,7
c0n16227gykt,Inverkeilor,TRUE,0
czm9g11z8x9t,Inverinate,TRUE,0
cerlz99edm8t,Inverinan Beag,TRUE,0
cjkm5xxndl5t,Inverie,TRUE,0
cwdnm99jyxzt,Inverharity,TRUE,0
cr0me11dzxyt,Inverhadden,TRUE,0
cdd52pp7g4jt,Inverguseran,TRUE,0
c51z9eewpkmt,Invergowrie,TRUE,3
c4y26wwjpnwt,Invergordon,TRUE,1
cmgm211e0x7t,Invergeldie,TRUE,0
c680y55mk77t,Invergelder,TRUE,0
cn1mzpp9jx4t,Invergarry,TRUE,1
ck7rdppj2y7t,Inverfarigaig,TRUE,0
c7yjndd5glkt,Inverey,TRUE,4
c1kr6zzeg0et,Inverernan,TRUE,1
c8zwnrr1k49t,Inverdruie,TRUE,1
cgmxjppkdnrt,Invercoe,TRUE,1
cllmr11nzx2t,Inverchapel,TRUE,0
c90ek44grm7t,Inverchaolain,TRUE,0
cp29j11re67t,Invercassley,TRUE,0
cxrlk115yzgt,Invercannich,TRUE,0
cy4ng11d80rt,Inverbroom,TRUE,0
c279600zgjgt,Inverbervie,TRUE,0
cwdnm99jy2zt,Inverasdale,TRUE,0
c0n16227gzkt,Inverarnan,TRUE,0
czm9g11z8j9t,Inverarity,TRUE,0
c51z9eewp5mt,Inveraray,TRUE,0
cerlz99ed28t,Inveran,TRUE,0
cdd52pp7g1jt,Inverallochy,TRUE,0
c4y26wwjpewt,Inveralligin,TRUE,0
cmgm211e0r7t,Inverailort,TRUE,0
ck7rdppj257t,Inver,TRUE,1
c680y55mkd7t,Inver,TRUE,0
c7yjndd5grkt,Instow,TRUE,1
cgmxjppkd0rt,Inskip,TRUE,0
cllmr11nzd2t,Inshes,TRUE,6
c1kr6zzegket,Insh,TRUE,0
c8zwnrr1kz9t,Insch,TRUE,0
cp29j11re27t,Innsworth,TRUE,5
cxrlk115yrgt,Innerwick,TRUE,0
c90ek44gr07t,Innerwick,TRUE,0
cy4ng11d84rt,Innermessan,TRUE,4
c279600zg7gt,Innerleithen,TRUE,0
c0n16227gnkt,Innellan,TRUE,1
